user_id,cluster,rec_score
38,5,4.999999998063484
38,6,4.999999999996625
38,9,4.9999999999970255
38,16,4.999999998072371
38,24,4.999999999996626
38,27,4.999999999996486
38,32,4.999999999996483
38,35,4.999999999996652
38,36,4.9999999980705025
38,40,4.9999999999970575
38,43,4.999999999996652
38,44,4.99999999999663
39,16,4.999999999999997
39,35,4.99999537331764
39,36,4.999999999999997
39,44,4.999995375105306
40,0,1.083096427487153
40,3,4.999999986537318
40,5,4.599999986624687
40,6,4.599999986744127
40,9,4.999999986722431
40,10,4.999999986507451
40,11,0.9509916950414354
40,13,1.7497240387032995
40,16,4.599999986613219
40,17,1.2499611454567763
40,21,4.999999986545578
40,24,4.799999996564794
40,25,1.0837303121212163
40,27,4.599999986606298
40,28,4.999999986536585
40,30,1.0828246989258739
40,32,4.599999986596437
40,33,4.999999986507203
40,35,4.999999999990148
40,36,4.999999999990167
40,37,1.0826948029931567
40,38,1.2492685554986105
40,39,4.999999986535279
40,40,4.999999996560561
40,43,4.599999986663357
40,44,4.599999986605376
41,35,4.999999999999997
42,5,4.999999999999997
42,16,4.999999999999997
42,32,4.999999999999997
42,36,4.999999999999997
42,44,4.999999999999997
43,16,4.999999999999997
44,5,4.999999999999997
44,16,4.999999999999997
44,24,4.999999999999997
44,27,4.999999999999997
44,32,4.999999999999997
44,40,4.999999999999997
44,44,4.999999999999997
45,5,4.999999999999997
46,5,4.9999999999999964
46,6,4.9999999999999964
46,16,4.9999999999999964
46,21,4.999995370165439
46,24,4.9999999999999964
46,25,4.999995370495073
46,27,4.9999999999999964
46,32,4.9999999999999964
46,35,4.9999999999999964
46,36,4.9999999999999964
46,43,4.9999999999999964
46,44,4.9999999999999964
47,35,4.999999999999997
48,16,4.9999999999999964
48,24,4.9999999999999964
48,35,4.9999999999999964
48,36,4.9999999999999964
48,40,4.9999999999999964
48,44,4.9999999999999964
49,6,4.999999999999991
49,16,4.999999999999991
49,24,4.999999999999991
49,27,4.999999999999991
49,32,4.999999999999991
49,35,4.999999999999991
49,43,4.999999999999991
49,44,4.999999999999991
50,0,4.989666978253893
50,9,4.999999999999991
50,10,2.9896671956758434
50,13,2.9896679824786503
50,25,2.9896672962991677
50,31,2.9896675874979217
50,32,4.999999999999991
50,38,2.9896678692002525
50,39,2.9896674403715715
51,6,4.999999999999991
51,9,4.999999999999991
51,16,4.999999999999991
51,32,4.999999999999991
51,35,4.999999999999991
51,36,4.999999999999991
51,44,4.999999999999991
52,5,4.999999999999991
52,16,4.999999999999991
52,24,4.999999999999991
52,36,4.999999999999991
52,40,4.999999999999991
52,43,4.999999999999991
52,44,4.999999999999991
53,6,4.999999999999991
53,9,4.999999999999991
53,16,4.999999999999991
53,32,4.999999999999991
53,43,4.999999999999991
53,44,4.999999999999991
54,9,4.999999999999991
54,27,4.999999999999991
54,36,4.999999999999991
55,5,4.999999999999991
55,9,4.999999999999991
55,16,4.999999999999991
55,32,4.999999999999991
55,35,4.999999999999991
55,44,4.999999999999991
56,5,4.999999999999991
56,6,4.999999999999991
56,9,4.999999999999991
56,16,4.999999999999991
56,35,4.999999999999991
56,44,4.999999999999991
57,5,4.999999999999991
57,16,4.999999999999991
57,27,4.999999999999991
57,32,4.999999999999991
57,36,4.999999999999991
57,43,4.999999999999991
57,44,4.999999999999991
58,5,4.999999999999991
58,16,4.999999999999991
58,24,4.999999999999991
58,27,4.999999999999991
58,32,4.999999999999991
58,43,4.999999999999991
58,44,4.999999999999991
59,5,4.999999999999991
59,6,4.999999999999991
59,9,4.999999999999991
59,16,4.999999999999991
59,27,4.999999999999991
59,35,4.999999999999991
59,44,4.999999999999991
60,16,4.999999999999991
60,32,4.999999999999991
60,36,4.999999999999991
61,9,4.999999999999991
62,5,4.999999999999991
62,24,4.999999999999991
62,27,4.999999999999991
62,32,4.999999999999991
62,36,4.999999999999991
63,16,4.999999999999991
63,32,4.999999999999991
64,5,4.999999999999982
64,16,4.999999999999982
64,27,4.999999999999982
64,32,4.999999999999982
64,35,4.999999999999982
64,43,4.999999999999982
64,44,4.999999999999982
65,5,4.999999999999982
65,16,4.999999999999982
65,27,4.999999999999982
65,32,4.999999999999982
65,35,4.999999999999982
65,36,4.999999999999982
65,43,4.999999999999982
66,6,4.999999999999982
66,9,4.999999999999982
66,16,4.999999999999982
66,32,4.999999999999982
66,36,4.999999999999982
66,43,4.999999999999982
67,43,4.999999999999982
67,44,4.999999999999982
68,5,4.999999999999982
68,16,4.999999999999982
69,16,4.999999999999982
69,27,4.999999999999982
69,32,4.999999999999982
69,35,4.999999999999982
69,36,4.999999999999982
69,40,4.999999999999982
70,5,4.999999999999982
71,6,4.999999999999982
71,16,4.999999999999982
71,24,4.999999999999982
71,27,4.999999999999982
71,36,4.999999999999982
71,44,4.999999999999982
72,6,4.999999999999982
72,16,4.999999999999982
72,24,4.999999999999982
72,32,4.999999999999982
72,35,4.999999999999982
72,43,4.999999999999982
72,44,4.999999999999982
73,35,4.999999999999982
73,36,4.999999999999982
73,43,4.999999999999982
74,5,4.999999999999982
74,24,4.999999999999982
74,44,4.999999999999982
75,6,4.999999999999982
75,16,4.999999999999982
75,24,4.999999999999982
75,36,4.999999999999982
75,43,4.999999999999982
75,44,4.999999999999982
76,5,4.999999999999982
76,6,4.999999999999982
76,9,4.999999999999982
76,16,4.999999999999982
76,32,4.999999999999982
76,35,4.999999999999982
76,44,4.999999999999982
77,5,4.999999999999982
77,24,4.999999999999982
78,5,4.999999999999982
78,6,4.999999999999982
78,9,4.999999999999982
78,16,4.999999999999982
78,24,4.999999999999982
78,32,4.999999999999982
78,36,4.999999999999982
78,44,4.999999999999982
79,5,4.999999999999982
79,6,4.999999999999982
79,16,4.999999999999982
79,35,4.999999999999982
79,36,4.999999999999982
79,40,4.999999999999982
80,5,4.999999999999982
80,9,4.999999999999982
80,24,4.999999999999982
80,32,4.999999999999982
80,35,4.999999999999982
80,44,4.999999999999982
81,5,4.999999999999982
81,16,4.999999999999982
81,24,4.999999999999982
81,27,4.999999999999982
81,36,4.999999999999982
81,43,4.999999999999982
81,44,4.999999999999982
82,36,4.999999999999982
83,5,4.999999999999982
83,6,4.999999999999982
83,16,4.999999999999982
83,24,4.999999999999982
83,27,4.999999999999982
83,32,4.999999999999982
83,36,4.999999999999982
84,6,4.999999999999982
84,16,4.999999999999982
84,24,4.999999999999982
84,32,4.999999999999982
84,35,4.999999999999982
84,36,4.999999999999982
84,43,4.999999999999982
85,5,4.999999999999982
85,16,4.999999999999982
85,24,4.999999999999982
85,27,4.999999999999982
85,32,4.999999999999982
85,36,4.999999999999982
86,5,4.999999999999982
86,6,4.999999999999982
86,9,4.999999999999982
86,16,4.999999999999982
86,27,4.999999999999982
86,32,4.999999999999982
86,44,4.999999999999982
87,5,4.999999999999982
87,6,4.999999999999982
87,9,4.999999999999982
87,16,4.999999999999982
87,24,4.999999999999982
87,32,4.999999999999982
87,44,4.999999999999982
88,9,4.999999999999982
88,36,4.999999999999982
89,5,4.999999999999982
89,6,4.999999999999982
89,9,4.999999999999982
89,24,4.999999999999982
89,27,4.999999999999982
89,32,4.999999999999982
89,35,4.999999999999982
89,44,4.999999999999982
90,5,4.999999999999982
90,9,4.999999999999982
90,16,4.999999999999982
90,32,4.999999999999982
90,35,4.999999999999982
90,36,4.999999999999982
90,44,4.999999999999982
91,6,4.999999999999982
91,9,4.999999999999982
91,27,4.999999999999982
91,35,4.999999999999982
91,36,4.999999999999982
91,40,4.999999999999982
91,44,4.999999999999982
92,5,4.999999999999981
92,16,4.999999999999981
92,27,4.999999999999981
92,32,4.999999999999981
92,36,4.999999999999981
93,5,4.999999999999975
94,9,4.999999999999975
94,32,4.999999999999975
94,44,4.999999999999975
95,17,2.453371488035521
95,34,1.95337757580092
95,46,2.453392715662341
96,35,4.999999999999975
97,5,4.999999999995551
97,6,4.999999999995608
97,9,4.9999999999955715
97,16,4.999999999995544
97,24,4.999999999995574
97,32,4.999999999995547
97,35,4.999999999995651
97,36,4.999999999995556
97,43,4.999999999995569
97,44,4.999999999995592
98,5,4.999999999999975
99,6,4.9999999999999645
99,9,4.9999999999999645
99,16,4.9999999999999645
99,24,4.9999999999999645
99,32,4.9999999999999645
99,36,4.9999999999999645
100,5,4.99999999999995
100,6,4.99999999999995
101,5,2.9260887780105356
101,6,1.5928958671927465
101,9,1.926516664112508
101,16,2.9261644062335717
101,24,1.5927844792574493
101,27,2.9260864133670856
101,32,2.926135240557207
101,35,2.926225309154659
101,36,4.999999999999857
101,40,1.5931466391334568
101,43,2.926179354425679
101,44,1.3264477012540368
102,0,4.9962994023548335
102,3,2.664018997746359
102,5,4.999349489274123
102,6,2.3993425905872896
102,9,4.999348855361465
102,10,4.996200930768367
102,13,2.664017139431963
102,16,1.9973578442418027
102,21,2.6629777871906146
102,24,2.399340133945366
102,27,2.3993491818528945
102,28,2.6640199052190376
102,31,3.4962784526336788
102,32,1.9973589648849315
102,33,4.996205534108625
102,34,3.332514914891254
102,35,2.3993400030698
102,36,4.999341034486016
102,37,3.4973519059070917
102,39,2.66401627165598
102,40,2.6629878260519693
102,41,2.6640226415180317
102,43,4.9993542578235095
102,44,1.9973600909378604
102,46,2.6640210515652685
103,5,4.999999999942158
103,6,4.999999998930656
103,9,4.999999999942163
103,16,4.999999998930978
103,27,4.999999999942159
103,32,4.999999998932434
103,35,4.999999999942164
103,36,4.999999999942162
103,43,4.99999999994216
103,44,4.9999999989309325
104,6,4.999999999940512
104,9,4.9999999999405205
105,5,4.999998138995427
105,6,4.999998138765351
105,9,4.999998139384669
105,16,4.999998138659943
105,24,4.9999981419092565
105,27,4.999998142401642
105,32,4.999998140021681
105,35,3.599998139679384
105,36,4.999998139176965
105,43,4.9999981452892275
105,44,4.9999981382194285
106,5,4.99999999994054
106,6,4.999999999940562
107,6,4.999999999940499
108,35,4.9999999999405045
109,5,3.999939769259049
110,5,4.999999970512207
110,6,4.999999970334463
110,9,4.999999970277816
110,16,4.999999970275548
110,24,4.999999970353254
110,27,4.399999970347249
110,32,4.399999970272039
110,35,4.999999970475653
110,36,4.999999970291228
110,40,4.999999970453395
110,43,4.999999970447764
110,44,4.999999970310699
111,32,4.999999999940469
112,5,4.999999934305095
112,9,4.999999934297339
112,16,4.199999934272784
112,27,4.999999934262513
112,32,4.999999934570379
112,35,4.1999999342779875
112,36,4.999999934631647
112,40,4.999999934643288
112,44,4.999999934345964
113,35,4.999999999940481
114,5,4.999999996608187
114,6,4.799999996612557
114,16,4.999999996618845
114,24,4.999999996623885
114,27,4.999999996619668
114,32,4.999999996616641
114,35,4.999999996608672
114,36,4.999999996609531
114,40,4.9999999966149815
114,43,4.999999996611832
114,44,4.99999999661936
115,5,4.999956556670367
115,6,4.3332900134684476
115,16,4.333289893176858
115,24,4.999956578582549
115,27,4.333289902998128
115,32,4.333289919420632
115,36,4.333289882185786
116,6,4.9999999999301386
116,16,4.9999999999301545
116,24,4.999999999930141
116,32,4.999999999930114
116,35,4.9999999999301465
116,40,4.999999999930123
116,44,4.999999999930116
117,32,4.999999999930098
118,0,2.99996381217618
118,3,4.333297210767536
118,5,4.999999999924837
118,6,2.9999636092030113
118,8,4.999927333914353
118,9,4.999964299692276
118,10,4.999963729009798
118,11,2.7999275112859783
118,13,2.9999641018237098
118,16,4.9999280279847165
118,22,4.3332971901664035
118,24,4.999928023661268
118,27,2.9999636514814223
118,28,4.333297440678974
118,31,4.999963539326743
118,32,4.999927972517703
118,33,4.999963536507991
118,35,4.999927997927835
118,36,4.999963635184268
118,37,4.9999274991636655
118,40,4.333296986041225
118,41,4.999963552154487
118,43,4.333297609865105
118,44,4.99996366145741
118,45,4.33329689282283
118,46,4.333297046606588
119,5,4.99999996158101
119,6,4.399999962750696
119,9,4.999999961463167
119,16,4.999999961488739
119,24,4.999999961562567
119,27,4.399999962597516
119,32,4.999999962695681
119,35,4.399999962617889
119,36,4.999999962590953
119,40,4.999999962567348
119,43,4.999999961477442
119,44,4.399999962673353
120,0,4.999993790038559
120,5,4.999999999762343
120,8,4.9999937922427495
120,10,3.199993782273811
120,13,4.999993789268824
120,16,4.999999999762687
120,17,4.99999392283817
120,21,4.999993883901002
120,22,4.99999392061671
120,25,4.999993777847898
120,27,4.999999999763103
120,28,4.66666047554661
120,30,3.199993806042745
120,31,4.999993884897089
120,32,4.999999999762637
120,33,4.666660470371531
120,37,4.666660443360302
120,39,4.9999939114223055
120,40,4.999999999762456
120,46,4.666660445519408
120,47,4.6666604500292586
121,5,4.9999999992155875
121,6,4.9999999992156186
121,9,4.999999999217043
121,16,3.9687517774870997
121,24,3.968749891003898
121,27,4.999999999217108
121,32,4.999999999215608
121,35,4.999999999215558
121,36,2.4687512911738114
121,43,4.999999999215536
121,44,4.9999999992171436
122,5,4.999999998922093
122,16,4.999999998922255
122,36,4.999999998922501
123,5,4.999999998925203
123,16,4.999999998927733
123,32,4.999999998926446
123,35,4.999999998928127
123,44,4.999999998924925
124,44,4.999999998923872
125,5,4.999999413292625
125,6,3.7999994191818813
125,9,4.999999410575648
125,16,3.799999410817226
125,24,4.99999941878424
125,27,3.7999994106239994
125,32,3.799999421117194
125,35,3.799999411348491
125,36,3.7999994112341695
125,40,4.999999411082732
125,43,4.999999422207446
125,44,3.7999994106575152
126,36,4.999999998925205
127,5,4.999999998923435
127,6,4.999999998924998
127,9,4.999999998925688
127,16,4.999999998925329
127,24,4.999999998924407
127,27,4.999999998924012
127,32,4.999999998924301
127,35,4.99999999892384
127,36,4.999999998925472
127,40,4.999999998922841
127,43,4.999999998922522
127,44,4.99999999892482
128,44,4.999999998922475
129,5,4.9999999989275254
129,6,4.999999998926461
129,9,4.999999998924498
129,16,4.999999998926819
129,24,4.999999998927646
129,27,4.999999998926621
129,32,4.999999998927148
129,35,4.999999998927834
129,36,4.999999998926567
129,40,4.9999999989274215
129,44,4.999999998926405
130,5,4.999999901166014
130,6,4.999999998923317
130,9,4.999998880993502
130,16,4.9999988814813685
130,24,4.999999901179224
130,27,4.999999998924239
130,32,4.999998881160468
130,35,4.999999901448813
130,36,4.999998881380597
130,40,4.999999998923345
130,43,4.999999901441066
130,44,4.99999888188447
131,5,4.9999999989259365
131,32,4.999999998923303
131,36,4.999999998924733
132,5,3.599998903437653
132,6,4.999999998611617
132,9,4.999999998619455
132,16,4.999999991039524
132,24,4.999999990078356
132,27,3.599998902995313
132,32,4.999999998541293
132,35,4.599999991054367
132,36,4.9999999900681225
132,40,4.999999998544745
132,43,4.999999991047468
132,44,4.999998910885959
133,6,4.999999998925451
133,16,4.999999998926205
133,35,4.999999998926759
134,5,4.9999999989227355
134,6,4.999999998922978
134,9,4.999999998923023
134,16,4.999999998923098
134,27,4.999999998922528
134,32,4.999999998922456
134,35,4.999999998922398
134,43,4.9999999989223785
134,44,4.999999998922284
135,5,3.799999395889376
135,6,3.7999993993145784
135,16,3.5999989259532996
135,24,4.999998928065149
135,27,4.999999411012601
135,32,3.799999411138926
135,35,4.99999892779976
135,36,4.999999394871617
135,40,4.999999406236719
135,43,4.999999400473137
135,44,3.799999395579082
136,5,4.999999998927052
136,16,4.999999998924209
136,24,4.9999999989262935
136,27,4.9999999989251895
136,32,4.999999998926813
136,35,4.999999998927257
136,43,4.999999998925391
137,5,4.999999998922613
137,16,4.999999998925154
137,24,4.999999998922799
137,32,4.999999998925721
137,43,4.999999998922488
138,32,4.999999998924637
139,5,4.99999999892519
139,16,4.999999998923712
139,24,4.999999998921209
139,27,4.9999999989245305
139,32,4.9999999989207025
139,35,4.999999998920373
139,36,4.999999998920924
139,44,4.999999998919979
140,5,4.999661118061183
140,6,2.399367148154275
140,9,4.999661015556516
140,16,2.399368625853985
140,24,4.999369134307255
140,27,2.3996634919640805
140,32,2.3996598938518057
140,35,2.3994010656628784
140,36,4.999373707919154
140,40,3.3329938783314947
140,43,4.9996629079856385
140,44,2.3993688536474584
141,5,4.999999998923482
141,36,4.999999998923707
141,44,4.999999998924304
142,5,4.999999794466816
142,6,3.9999997965916783
142,9,4.999999797064387
142,16,4.99999979440169
142,24,4.999999998920702
142,27,3.999999794385201
142,32,3.999999794872335
142,35,3.999999794521072
142,36,4.999999796610989
142,40,4.999999840123772
142,43,4.999999796851336
142,44,3.9999997966684453
143,5,4.999999998921471
143,6,4.999999998921294
143,16,4.999999998922236
143,32,4.999999998921525
143,35,4.999999998921713
143,36,4.999999998923979
143,40,4.999999998921652
143,43,4.999999998924111
143,44,4.999999998922366
144,5,4.999999998923775
144,27,4.999999998923446
144,35,4.999999998923588
144,36,4.999999998923496
145,5,4.999999998787972
145,6,4.999999998788145
145,16,4.999999998787709
145,27,4.999999998787849
146,6,4.999999998787493
146,16,4.999999998787383
147,32,4.999999998789823
147,35,4.999999998789747
148,9,4.999999998789058
149,5,4.999999181640101
149,6,4.999999181938568
149,9,4.999999176225494
149,16,3.7999991737559866
149,24,4.99999917367772
149,27,4.999999181167897
149,32,3.799999182697682
149,35,4.999999174531152
149,36,4.999999176710966
149,40,4.999999177131836
149,43,4.999999175634436
149,44,4.999999176757722
150,5,4.999999277695804
150,6,4.9999992863889675
150,9,4.9999992861707465
150,16,3.799999278409785
150,24,4.999999280813062
150,27,3.7999992797445934
150,32,3.799999281597368
150,35,4.9999992838915635
150,36,3.7999992778104286
150,40,4.99999928490414
150,43,4.999999280077889
150,44,3.7999992799433997
151,5,4.9999999982354
151,6,4.999999998159342
151,9,4.999999998154269
151,16,2.3991852396618008
151,24,2.39918306879548
151,27,4.999999998156931
151,32,2.3991793033722666
151,35,4.999184018082414
151,36,4.99999999815469
151,41,4.999998350070758
151,43,3.332523073035521
151,44,4.999184226717887
152,5,4.999999936303459
152,6,4.199999936493287
152,9,4.9999999365105845
152,16,4.199999936486074
152,24,4.999999936507679
152,27,4.199999936433956
152,32,4.199999936321204
152,35,4.19999993645384
152,36,4.9999999367834285
152,40,4.999999937762762
152,43,4.9999999364190995
152,44,4.199999936460933
153,5,4.99999404096202
153,6,4.999994030718302
153,9,4.9999940290188185
153,16,4.999994024552681
153,32,3.3999940249262717
153,35,4.999994032187242
153,36,4.999994036803259
153,44,4.999994043102146
154,5,4.999999998239817
154,9,4.99999999823955
154,16,4.999999998239728
154,24,4.9999999982410355
154,27,4.999999998240809
154,32,4.99999999824098
154,44,4.999999998239337
155,6,4.999999994768232
155,16,4.999999994775357
155,27,4.999999994790079
155,32,4.999999994776295
156,5,4.999998750726556
156,9,4.999998750946013
156,16,4.999998751792827
156,24,4.999998744041016
156,32,4.999998751361233
156,36,4.999998750302246
156,43,4.999998744228859
156,44,4.999998750832612
157,0,3.3999943869287605
157,5,4.999994514708303
157,6,3.3999944914730165
157,8,4.99999445490222
157,9,4.999994492769154
157,10,4.999994398373266
157,11,3.3999943803080637
157,13,4.999994376277742
157,16,4.999994483710797
157,17,3.399994393070803
157,22,4.9999943964217834
157,24,4.999994501132029
157,25,4.9999943799211355
157,27,3.3999944962901942
157,31,4.999994406306353
157,32,4.999994482607165
157,33,4.999994393582729
157,35,4.9999945166909
157,36,4.999994484126731
157,44,3.3999944820885784
157,47,4.999994420166696
158,36,4.999999991580129
158,40,4.999999991573911
159,27,0.3271049876793102
160,5,4.999999991547325
160,6,4.999999991554116
160,35,4.9999999915465505
161,5,4.999995825400889
161,16,4.99999582149417
161,32,4.999995820793998
161,35,4.9999958225293115
161,44,4.999995827515993
162,44,4.999999991553136
163,5,4.999999991076031
163,6,4.99999999121764
163,9,4.999999991170915
163,16,4.5999999911379135
163,24,4.999999991166511
163,27,4.999999991214938
163,32,4.999999991113253
163,35,4.999999991116319
163,36,4.999999991085058
163,40,4.999999991086198
163,43,4.599999991150512
163,44,4.999999991499176
164,5,4.999999991534237
164,9,4.99999999153577
164,24,4.999999991552812
164,27,4.999999991532862
164,32,4.999999991535389
164,36,4.999999991540935
165,5,4.999999991549142
165,9,4.9999999915375195
165,27,4.999999991551654
165,32,4.9999999915394895
165,35,4.999999991543676
165,36,4.99999999153602
165,44,4.999999991551089
166,5,3.399995690119537
166,6,2.3991910371611116
166,9,4.999995711480573
166,16,3.399995683351237
166,24,3.3999963808701956
166,27,3.399995720653032
166,32,3.399995723982197
166,35,3.399995737349402
166,36,3.3999956799205204
166,40,4.999995703959212
166,43,2.3991969151740244
166,44,3.3999957301627406
167,5,4.999999815705161
167,16,3.999999815725167
167,27,4.999999815731561
167,32,4.999999815752968
168,44,4.999999991553799
169,5,4.999998102617297
169,6,4.999998102880803
170,5,4.999999991416907
170,6,4.999999991544389
170,9,4.999999991418977
170,16,4.599999991425474
170,27,4.99999999143025
170,32,4.999999991423881
170,35,4.999999991430618
170,36,4.999999991422035
170,40,4.999999991541804
170,43,4.999999991536926
170,44,4.999999991544694
171,6,4.999999991542578
171,9,4.99999999154383
171,16,4.999999991543441
171,35,4.999999991541385
171,36,4.999999991540153
171,43,4.999999991539128
171,44,4.999999991545377
172,6,4.9999999915417686
172,9,4.999999991535802
172,16,4.99999999154118
172,27,4.99999999153828
172,31,3.496159194799954
172,32,4.999999991538035
172,35,4.99999999153866
173,5,4.999999991526627
173,9,4.999999991534376
